filename,label,r2_linear,r2_quadratic,variance_coefficient,linear_slope,linear_intercept,quadratic_a,has_central_peak,histogram_flatness,bimodal_extreme_ratio,kurtosis,skewness,noise_variance,var_mean_ratio,var_mean_squared_ratio,salt_pepper_score,impulse_ratio,median_diff_variance,dct_dc_energy,dct_ac_energy,edge_variance,peak_intensity,min_intensity,entropy
gaussian_10_sigma7.0.png,gaussian,0.00014473276507232,0.00858330649248762,5.90535403370253,0.000347147741995066,0.00244985977281606,-0.0109425127009109,1,2.68801308357604,1.1111234569273e-05,9.45613580368174,0.0886990619599519,0.000492048342613031,0.122294416315937,0.281785666056958,0.0332240740740741,1.11111111111111e-05,0.000513259824018979,2.87696078431373,0.836043207582856,0.000553989958925938,1,0,7.77029526217511
jpeg_artifact_01_q36.png,jpeg_artifact,0.000153214043399963,0.00781281517696408,7.98376622415019,0.000353794258808172,0.00206151485995778,-0.0103341270202527,1,5.78873599482991,5.55558641992455e-06,40.5777058976005,0.00713307058363492,0.000196581903546615,0.121851501492334,0.280787212457636,0.0316277777777778,9.25925925925926e-06,0.000156035577898723,2.89803921568627,0.0814166663433968,0.000556660441266845,1,0,7.67010662556623
jpeg_artifact_01_q46.png,jpeg_artifact,0.000160490926880641,0.00777778767473869,7.99434717523557,0.000364097208824869,0.00206702361498857,-0.0103718212885763,1,5.32714832181636,9.25934499393513e-06,39.6517010360626,0.0722824487447989,0.000204535736063079,0.121861071767267,0.280840448273613,0.0320425925925926,1.48148148148148e-05,0.000166940571523707,2.88235294117647,0.0656432021145692,0.000561381427300475,0.996078431372549,0,7.71132237261522
jpeg_artifact_02_q32.png,jpeg_artifact,0.00018281094358974,0.00769031020419297,8.10438700410006,0.000387361031709008,0.00203333928366467,-0.0102655505279451,1,6.05320200450546,7.40746227749835e-06,43.0339997136146,-0.0406097695444607,0.000187834613696959,0.121700405918954,0.280469281961205,0.0322074074074074,5.55555555555556e-06,0.000146909529706246,2.83921568627451,0.0817180629698497,0.000547220910018321,1,0,7.61843156313543
jpeg_artifact_02_q33.png,jpeg_artifact,0.000172535706319366,0.00779196034436946,8.05156348379417,0.000376690643965524,0.00204923639339782,-0.0103588019276002,1,5.95494515429041,5.55558641992455e-06,42.7155615641372,0.0108935163124055,0.000192091409025238,0.121961593071717,0.281145234958456,0.0314444444444444,1.66666666666667e-05,0.000151561169453878,2.88627450980392,0.0865640572276054,0.00055217747646744,1,0,7.65301413512282
jpeg_artifact_03_q30.png,jpeg_artifact,0.000151992726329375,0.00762693876800014,8.03632636799515,0.000352735314397785,0.00205596495822968,-0.0102273688920547,1,6.04011952901956,1.296313100355e-05,42.7372544530706,0.0206974564396359,0.00018607520874883,0.121785339266472,0.280653280282051,0.0314462962962963,9.25925925925926e-06,0.000144445006294441,2.85098039215686,0.0993612246305458,0.000546487419103036,1,0,7.58019705392073
jpeg_artifact_03_q44.png,jpeg_artifact,0.000156290453897534,0.00781259347138441,7.97530746289354,0.000359751463376746,0.00207330263012389,-0.0104151429521733,1,6.04996546547199,7.40746227749835e-06,39.2408022113339,0.058453610181294,0.000204131671627361,0.121843568794993,0.280801431591692,0.0319166666666667,1.66666666666667e-05,0.000165914963932259,2.88627450980392,0.058098143479365,0.000561440339460421,1,0,7.70591889680724
jpeg_artifact_04_q69.png,jpeg_artifact,0.000134100819077942,0.00826252640617797,7.77550776720392,0.000335351372303579,0.00212876972915361,-0.0107864951006162,1,5.23216217237626,1.48150342968044e-05,32.5501976083736,0.125416033692808,0.000243793546687137,0.121997421605307,0.281188398435258,0.0322240740740741,3.7037037037037e-06,0.000209842466101326,2.87450980392157,0.0707908711014156,0.000604953839052652,0.996078431372549,0,7.75068624907686
jpeg_artifact_05_q48.png,jpeg_artifact,0.000147204882516849,0.00781614059172653,7.96423625642,0.000349538700913213,0.00208304812785632,-0.010430988512966,1,5.3359152491831,7.40746227749835e-06,39.092478915238,0.077990372546196,0.000210262439457789,0.12188882810071,0.280908768872622,0.0321425925925926,1.48148148148148e-05,0.000172765348656924,2.88235294117647,0.0656432021145692,0.000568182713390935,0.996078431372549,0,7.73352454534784
jpeg_artifact_06_q32.png,jpeg_artifact,0.00018281094358974,0.00769031020419297,8.10438700410006,0.000387361031709008,0.00203333928366467,-0.0102655505279451,1,6.05320200450546,7.40746227749835e-06,43.0339997136146,-0.0406097695444607,0.000187834613696959,0.121700405918954,0.280469281961205,0.0322074074074074,5.55555555555556e-06,0.000146909529706246,2.83921568627451,0.0817180629698497,0.000547220910018321,1,0,7.61843156313543
jpeg_artifact_07_q63.png,jpeg_artifact,0.000150611072768037,0.00808036078507013,7.91976685870643,0.000354424113056439,0.00209403660319302,-0.0106194435394797,1,5.77936652940946,2.40746536490693e-05,35.7740760903822,0.103221787606807,0.000221344975277936,0.121943635004778,0.281016754631745,0.0319722222222222,1.2962962962963e-05,0.000185094176313076,2.88627450980392,0.0865640572276054,0.000579757910710089,0.996078431372549,0,7.74712124698509
jpeg_artifact_08_q51.png,jpeg_artifact,0.000154175187376815,0.00809554942052593,7.91906942742521,0.000358801116366863,0.00209345409034401,-0.0106571013545797,1,5.30859445186609,9.25934499393513e-06,38.1273319002343,0.0632280966950286,0.000216848475665756,0.12217271184261,0.281665472924433,0.0322259259259259,1.48148148148148e-05,0.000179802083617278,2.88627450980392,0.058098143479365,0.000575124901034873,0.996078431372549,0,7.71493366257713
jpeg_artifact_09_q44.png,jpeg_artifact,0.000156290453897534,0.00781259347138441,7.97530746289354,0.000359751463376746,0.00207330263012389,-0.0104151429521733,1,6.04996546547199,7.40746227749835e-06,39.2408022113339,0.058453610181294,0.000204131671627361,0.121843568794993,0.280801431591692,0.0319166666666667,1.66666666666667e-05,0.000165914963932259,2.88627450980392,0.058098143479365,0.000561440339460421,1,0,7.70591889680724
jpeg_artifact_10_q34.png,jpeg_artifact,0.000166338744670536,0.00772174235996759,8.03442728455528,0.000369713520149702,0.00205442660679921,-0.0103050753346799,1,6.17304580020031,3.70371742117563e-06,41.2934997315949,0.0141427339331374,0.000191547560946163,0.121980318640881,0.281187958559146,0.0314611111111111,1.48148148148148e-05,0.000150867790864819,2.88627450980392,0.0865640572276054,0.000551591968813673,0.996078431372549,0,7.65563697562074
poisson_01_peak50.png,poisson,0,0,0,0,0,0,0,9.07989824922397,9.25934499393513e-06,53.632377594658,0.0639669930836661,1.54142100785074e-07,6.40242594932991e-05,0.0033159952969819,1,0,2.22001623848058e-07,0.156862745098039,0,2.71994126949721e-07,0.0196078431372549,0,0.396170199422616
poisson_02_peak20.png,poisson,0.626335519569006,0.636815155220223,36.8409393260198,-0.00593344362503913,0.000302480426350957,3.51404492818931,0,8.32263551079074,1.296313100355e-05,38.3343618115244,-0.731022736284983,1.22037800063233e-06,0.000553537148321986,0.0112637964207352,0.145127777777778,0,1.3410147245636e-06,0.407843137254902,0,2.66574220637313e-06,0.0509803921568627,0,0.946133554932984
poisson_03_peak10.png,poisson,0.234042745722789,0.234532701673895,11.7957813536535,-0.00447035621940417,0.000452545084590333,0.0207717234050092,0,4.13521845198946,1.85188614603974e-05,21.0948699666739,-0.600582688365806,6.12349535600303e-06,0.00222745560378431,0.0237090774721478,0.0281944444444444,0,7.73899472341757e-06,0.799509803921569,0.103219649525533,9.38681076323588e-06,0.101960784313725,0,2.3162378794124
poisson_04_peak5.png,poisson,0.20870377394909,0.218679182731002,11.7591576159316,-0.00743745524821166,0.00150153207208677,-0.0401553379294188,1,7.39922292098424,7.40746227749835e-06,54.5685070518646,-1.36935909654167,1.59275727984318e-05,0.00873598676578752,0.0488440677809794,0.0280907407407407,0,1.23904533761249e-05,1.50588235294118,0,5.02972581474099e-05,0.2,0,3.0440094483083
poisson_05_peak2.png,poisson,0.0388122004275511,0.0626357211637287,6.59026977411281,-0.0046484787477265,0.00282124508787754,-0.0294355799991897,1,5.34932830482718,2.40746536490693e-05,28.3699070557789,-0.366652567238002,0.00013285129530291,0.0513912545670439,0.144283518306744,0.0280888888888889,0,0.000111070511973311,2.87843137254902,0.0827430618910809,0.000326473544802053,0.501960784313725,0,6.2906558267278
poisson_06_peak50.png,poisson,0,0,0,0,0,0,0,9.07989824922397,9.25934499393513e-06,53.632377594658,0.0639669930836661,1.54142100785074e-07,6.40242594932991e-05,0.0033159952969819,1,0,2.22001623848058e-07,0.156862745098039,0,2.71994126949721e-07,0.0196078431372549,0,0.396170199422616
poisson_07_peak20.png,poisson,0.626335519569006,0.636815155220223,36.8409393260198,-0.00593344362503913,0.000302480426350957,3.51404492818931,0,8.32263551079074,1.296313100355e-05,38.3343618115244,-0.731022736284983,1.22037800063233e-06,0.000553537148321986,0.0112637964207352,0.145127777777778,0,1.3410147245636e-06,0.407843137254902,0,2.66574220637313e-06,0.0509803921568627,0,0.946133554932984
poisson_08_peak10.png,poisson,0.232968607819813,0.233446609657371,11.8620983533044,-0.00447779390839691,0.000453298075466974,0.0206034729965058,0,4.12568581014091,1.48150342968044e-05,21.2246766941881,-0.602468394814413,6.11407059323131e-06,0.00222718150142555,0.0237050330166293,0.0281962962962963,0,7.7348801427917e-06,0.8,0.101373519890815,9.39660882916257e-06,0.101960784313725,0,2.31693217899159
poisson_09_peak5.png,poisson,0.20870377394909,0.218679182731002,11.7591576159316,-0.00743745524821166,0.00150153207208677,-0.0401553379294188,1,7.39922292098424,7.40746227749835e-06,54.5685070518646,-1.36935909654167,1.59275727984318e-05,0.00873598676578752,0.0488440677809794,0.0280907407407407,0,1.23904533761249e-05,1.50588235294118,0,5.02972581474099e-05,0.2,0,3.0440094483083
poisson_10_peak2.png,poisson,0.0387926450246214,0.062628032129771,6.59015221779226,-0.00464808807618342,0.00282129968021785,-0.0294489159310093,1,5.3486772165306,2.40746536490693e-05,28.3926087293552,-0.365187257772015,0.000132874156904175,0.0513913720097039,0.144283692118325,0.0280888888888889,0,0.000111109350842594,2.87843137254902,0.0827430618910809,0.000326541971695504,0.501960784313725,0,6.29019436164964
salt_pepper_01_density0.0905.png,salt_pepper,0.000203376032476887,0.0301115032290104,0.230870424927768,-0.000477918461180508,0.0145057593867139,0.0248614084797332,1,2.93610807721989,2.96305075705947e-05,9.72673641185583,0.55596685953701,0.00960756561102472,0.127760375500332,0.290462638608237,0.0364685185185185,0.0452981481481481,0.0127315691159814,3.06274509803922,6.19116016330774,0.00678879731794669,1,0,7.8178819545377
salt_pepper_01_density0.4060.png,salt_pepper,0.00173198595971014,0.185253991770934,0.032656880907621,-0.00294146760536882,0.054265149667137,0.193385824745932,1,1.07460693626953,0.000237093236915417,2.9196134290407,0.178422835805753,0.0395711290316105,0.153474553328286,0.333258555452735,0.0749388888888889,0.185772222222222,0.0525049749961677,3.27843137254902,10.8533503047766,0.012541045656362,1,0,7.8661486251333
salt_pepper_02_density0.1125.png,salt_pepper,0.000450456863121951,0.0533350792730301,0.171047826381347,-0.000746855785334968,0.017370906155437,0.0355862635987886,1,2.5709013262197,5.7410703207036e-05,8.1475987266833,0.485719526674862,0.0117569207636608,0.129305566674451,0.29312898026448,0.0381759259259259,0.0555055555555556,0.0156636795089356,3.08774509803921,5.85306233437024,0.00751807874758958,1,0,7.8317212698772
salt_pepper_02_density0.4664.png,salt_pepper,0.0021671971297702,0.154643371902826,0.0271071928471096,-0.00371943252925754,0.0613922401525787,0.215948694567311,1,0.997684167748966,0.000272296347338998,2.67560665307467,0.143848150846852,0.0448378536271207,0.159577902343858,0.343287178120177,0.0858296296296296,0.210092592592593,0.0591398745708982,3.77696078431372,10.9113045861833,0.0133492285096134,1,0,7.80791105289954
salt_pepper_03_density0.0212.png,salt_pepper,0.000184452385813993,0.00040871782273233,1.56071949661033,0.000397347568850021,0.00489957493551492,-0.00181515858964228,1,5.36106183788203,2.40746536490693e-05,34.2276170697517,1.0284377099426,0.00244070846533611,0.123310315109061,0.283385297678996,0.0330166666666667,0.0103666666666667,0.00308405692030428,2.98382352941176,2.56890223464745,0.00266586006730985,1,0,7.76885522809792
salt_pepper_03_density0.1026.png,salt_pepper,0.000726400074455236,0.0393401653661447,0.194982471231241,-0.000935094671128353,0.0163026818120993,0.029661032217508,1,2.73320998769172,3.70384088299567e-05,8.80228788277084,0.529994777555303,0.0108651303858981,0.128695244607215,0.292068684342459,0.0375592592592593,0.0513888888888889,0.0144343629541966,2.975,4.14425013534266,0.0072366330222597,1,0,7.82600468623025
salt_pepper_04_density0.3132.png,salt_pepper,0.00479767008144549,0.172872130778133,0.0461420717275658,-0.00398730231556542,0.0437520259761691,0.131080920109388,1,1.28066128177825,0.000181514422987876,3.50877419376065,0.237663454596105,0.031075845656974,0.145265503496682,0.319686121228762,0.0601888888888889,0.147211111111111,0.0416773625481757,3.02401960784314,10.0038504551805,0.0113153826599957,1,0,7.89829822226935
salt_pepper_05_density0.1511.png,salt_pepper,8.58069750390156e-05,0.0770274758505148,0.11347569827914,-0.000357941870374756,0.0221302738587232,0.0489474580375116,1,2.14879415122356,4.07424006163214e-05,6.29677545382649,0.386106390882699,0.0155981044978947,0.131830251734748,0.297217347878568,0.0411814814814815,0.0745962962962963,0.0209624546958633,2.9485294117647,8.11445568083162,0.00855085391917474,1,0,7.851523821911
salt_pepper_06_density0.1443.png,salt_pepper,0.000451536778014572,0.0769210251710386,0.118249749328947,-0.000799883750447116,0.0215296660923134,0.047280866458237,1,2.1855386306065,9.81577821526927e-05,6.51722716292941,0.422548383483482,0.0149800908279106,0.131599447575858,0.296678807744057,0.040462962962963,0.0716,0.0200930414468616,3.34019607843137,6.60279159839695,0.00839409151214451,1,0,7.84977037243017
salt_pepper_07_density0.0232.png,salt_pepper,2.78922736196563e-05,0.000182791809150706,1.42445756910111,0.000155601150971294,0.00527932365877819,-0.00151721826864246,1,5.21847222845556,1.66669444490742e-05,31.7649506890262,1.05190214504909,0.00265103112292379,0.123480670415819,0.283679586283259,0.0331259259259259,0.0112962962962963,0.00335935024072645,2.92598039215686,3.11306129901153,0.00283382753984226,1,0,7.77135314949442
salt_pepper_08_density0.2602.png,salt_pepper,0.00117721420811223,0.16191917284098,0.0588654236652799,-0.00176866970443558,0.0364134379877683,0.107617278571737,1,1.47031907945077,0.000107418944997796,4.03430310344793,0.272976505057372,0.0262119887807427,0.14052190798708,0.311677685391488,0.0523259259259259,0.124835185185185,0.0353358979391606,3.66813725490196,9.65896813270596,0.0105641220408446,1,0,7.89232900808458
salt_pepper_09_density0.1393.png,salt_pepper,0.000177445130956744,0.0665065465687218,0.12489053191627,-0.00049743486431281,0.0207727106256024,0.0433652544224223,1,2.27635721946938,4.81504665039428e-05,6.71468469658692,0.415695668971237,0.014483118250591,0.131397427197428,0.296701301694649,0.0403796296296296,0.069212962962963,0.0194199335321229,2.96029411764706,5.76379104006867,0.00830379016240285,1,0,7.84728951210696
salt_pepper_10_density0.0311.png,salt_pepper,0.000161846626994699,0.000587938477894956,1.00835196578086,0.000381932293866894,0.00626040964712213,0.00257776173533777,1,4.46823603068913,3.51864232260024e-05,24.8346584727922,0.866326129368888,0.00348445782238306,0.123918684534608,0.284458166354312,0.0334018518518518,0.0153814814814815,0.0044719331134286,2.86029411764706,4.01068369515937,0.00347720262974649,1,0,7.77653754012074
speckle_01_var0.100.png,speckle,0.504371924427544,0.516348369874143,0.516721346964081,0.0288226267739192,-0.000972829173563366,-0.0205134676673124,1,1.40598732380951,3.14824725963595e-05,3.41988471928884,-0.0800200970725719,0.00725020877427052,0.130232352364665,0.306896852330861,0.0491222222222222,0.00740740740740741,0.00908745955303502,2.87401960784314,4.9027679994985,0.00315298415307476,1,0,7.81467811358447
speckle_02_var0.144.png,speckle,0.636398486165882,0.649526519602659,0.42006543110718,0.0395634823636822,-0.00182174983158351,-0.0271494979504707,1,1.36355575983526,1.1111234569273e-05,3.3362245768158,-0.119155951747543,0.00997565370782183,0.134585947647752,0.320052044763276,0.0514814814814815,0.0182722222222222,0.0125334817620113,2.85637254901961,5.50669078928061,0.00422708260790134,1,0,7.82360565617027
speckle_02_var0.300.png,speckle,0.822472139699325,0.831414500197854,0.320189134681487,0.075524660468911,-0.00467702298525385,-0.0409611987521815,1,1.21620636979693,9.44533650400316e-05,3.21181938672443,-0.196204623230374,0.0187208183349967,0.150929559942479,0.369613788439697,0.0601203703703704,0.065962962962963,0.023653079385012,2.77352941176471,7.09216507175984,0.00758769090991637,1,0,7.84541295226858
speckle_03_var0.189.png,speckle,0.721513869423245,0.733464420736033,0.376557132106775,0.05041369930204,-0.00276951976657585,-0.0319167761027779,1,1.32332433546603,2.22227160603569e-05,3.28959433507473,-0.142850824532614,0.012633316285809,0.139066603154487,0.333787207940946,0.0532518518518518,0.0318740740740741,0.0159286738360346,3.01813725490196,6.37809601982881,0.00527978395582738,1,0,7.82957008176428
speckle_03_var0.500.png,speckle,0.863886527696002,0.870885340298891,0.278543834632933,0.111476471126566,-0.00712769258330385,-0.0557641214139677,1,1.12384068008564,6.85232136276004e-05,3.01631235655365,-0.173441728793388,0.0273406118017974,0.169740931265203,0.425657864419062,0.0835555555555555,0.116651851851852,0.0346279990199032,2.83529411764706,9.09584412938955,0.0106873414072863,1,0,7.86021685011571
speckle_04_var0.233.png,speckle,0.764727548192446,0.776818135046048,0.344731857800917,0.0599515353854448,-0.0033459875898907,-0.0381053531372527,1,1.31394179638883,1.85188614603974e-05,3.24469849872612,-0.163348825234868,0.015094721426573,0.143337956550955,0.346902103789026,0.0546222222222222,0.0448203703703704,0.0190476145713458,2.98970588235294,7.46650163141487,0.00619676178995761,1,0,7.83694515688674
speckle_05_var0.278.png,speckle,0.807547771786375,0.817766605667996,0.329900792471609,0.0708263046220296,-0.00437586050577754,-0.0411402562270921,1,1.24304485679185,3.33344444814827e-05,3.2191906440858,-0.179655136677198,0.0175663517307744,0.148523380108343,0.362862000543818,0.0576981481481482,0.0594351851851852,0.0221950890304139,2.55196078431372,6.82810902077043,0.00715827674563696,1,0,7.84164007477163
speckle_06_var0.322.png,speckle,0.829880686470445,0.838564187228869,0.317222547430778,0.0813974439004353,-0.00524574674338518,-0.0437735307745928,1,1.30718280173009,7.40746227749835e-06,3.18816020502034,-0.188485943350111,0.0200316624353899,0.15349885699199,0.378022314351915,0.0624944444444444,0.0738703703703704,0.0253100456681283,2.88235294117647,7.22917809156442,0.00810049995869972,1,0,7.84676043698192
speckle_07_var0.367.png,speckle,0.848107766688678,0.856093113695039,0.303055563177943,0.0905529524715972,-0.0058649285439821,-0.0472270869611389,1,1.20054616969472,5.55586421467859e-05,3.15393063197501,-0.203282041950242,0.0222238982568023,0.158724848725815,0.393259506253146,0.068187037037037,0.0866351851851852,0.0281615035006096,2.74264705882353,8.60889378491792,0.00888322215961089,1,0,7.85510120477504
speckle_08_var0.411.png,speckle,0.854321411811253,0.862475563293057,0.295367332384261,0.0989846164424707,-0.00647426460694784,-0.0526247581990483,1,1.18032223701758,5.37065879463897e-05,3.11917682468884,-0.196197046185034,0.0241721456961083,0.162989188559366,0.406407369504735,0.0739759259259259,0.0979444444444444,0.0305923415613865,2.90882352941176,8.87083335287206,0.00962826929179803,1,0,7.85724262927969
speckle_09_var0.456.png,speckle,0.862920097455725,0.870286579411692,0.288135302980014,0.106300556733431,-0.00690580460353295,-0.0540612750658276,1,1.13928748298198,7.77838276310379e-05,3.07129178556676,-0.187839773717077,0.0259456162236223,0.167344642275165,0.419170357907875,0.0794907407407408,0.108574074074074,0.0328368509346108,2.93333333333333,9.05701912812522,0.0102473867514629,1,0,7.85985615688931
speckle_10_var0.500.png,speckle,0.870463654731892,0.87564949229578,0.281348287215661,0.113734787646619,-0.00772202432476993,-0.0491467208166183,1,1.18973157238854,2.96305075705947e-05,3.01834157029583,-0.178648137780232,0.0274969061364944,0.169987494193273,0.427049087902682,0.0835703703703704,0.117583333333333,0.0348522654293869,2.96813725490196,10.0284085053129,0.01075253084914,1,0,7.85958254152739
uniform_01_range20.0.png,uniform,0.000228171880075401,0.00981681222473507,4.00829846211763,0.000434057658060545,0.00295732878469029,-0.0115861114453374,1,2.10407750781671,1.1111234569273e-05,4.54009268884916,0.0395505938664071,0.000915165840846097,0.122681597194175,0.282439515734798,0.0352759259259259,2.59259259259259e-05,0.00104892013691353,2.86421568627451,1.62308289041168,0.000594828451192102,1,0,7.78586088346646
uniform_02_range23.3.png,uniform,0.00030529312045835,0.0110670333882363,3.32283087326219,0.000501168678678366,0.00323168625425131,-0.0122336968983451,1,1.98444794169944,9.25934499393513e-06,3.76502261374991,0.0242809626965375,0.001148200170839,0.122823549829396,0.282632282098344,0.0359851851851852,2.59259259259259e-05,0.00134077376963675,2.86960784313725,1.73780202751915,0.000636315380540508,1,0,7.79179237261049
uniform_02_range35.0.png,uniform,0.000909000245414293,0.0195968844221198,1.60727966828786,0.000843302720201279,0.00448686620531862,-0.0156806527937466,1,1.6453352019359,7.40746227749835e-06,2.78762125010761,0.0197967874140568,0.00225134453127935,0.123994274511491,0.284961346243544,0.0384722222222222,5.18518518518518e-05,0.00273278933402892,2.87009803921569,2.77243240117461,0.000873219691104734,1,0,7.81248689783249
uniform_03_range26.7.png,uniform,0.000389245189729714,0.0128131074053576,2.68970871100089,0.000558318591011804,0.00354837159774319,-0.0129394515652441,1,1.88250694281346,7.40746227749835e-06,3.3254158254377,0.0238137751723662,0.00142436175744031,0.123158596404093,0.283349792511708,0.0368074074074074,2.22222222222222e-05,0.00169219582343127,2.87696078431373,2.3501314495366,0.000691761603135152,1,0,7.79823038880951
uniform_03_range50.0.png,uniform,0.00269641768763695,0.0505405267834719,0.662728325122859,0.00143616795666805,0.00679043763939036,-0.0252575123086156,1,1.33359377262717,3.33344444814827e-05,2.52574599970513,0.0167971734840987,0.00426269588963788,0.126111488526738,0.289211098007483,0.0422592592592593,8.51851851851852e-05,0.00528247081007878,2.94264705882353,3.97523242669392,0.00136335591014963,1,0,7.83526310120574
uniform_04_range30.0.png,uniform,0.00060688391877628,0.0150559150407178,2.21190666124391,0.000695181939088623,0.0038722944775691,-0.0138932228030996,1,1.73932617142808,2.59265980969877e-05,3.05498965255111,0.0193501359221963,0.00172856455997295,0.123553905504403,0.28413905336582,0.0377666666666667,2.40740740740741e-05,0.00207494023962177,2.88676470588235,2.37237168119896,0.000755049108278445,1,0,7.80387557454704
uniform_05_range33.3.png,uniform,0.000839835128476407,0.018958452270705,1.78274631131064,0.000811595106537074,0.00426597067577376,-0.0154377527623139,1,1.55952717737572,1.48150342968044e-05,2.85335791882533,0.0189928238616411,0.0020737591279116,0.123829960292985,0.284710028488124,0.0376185185185185,2.96296296296296e-05,0.0025107478323215,2.81421568627451,2.701433193164,0.000831706626752134,1,0,7.80938663654656
uniform_06_range36.7.png,uniform,0.00112007661730318,0.0222886085889117,1.44067921542284,0.00092905007246136,0.00468270213327064,-0.0165678121945925,1,1.47430275125128,2.59265980969877e-05,2.73700500078057,0.0174617639049406,0.00245051261625699,0.124189250771545,0.285375892263664,0.038912962962963,2.77777777777778e-05,0.00298348253994793,2.85686274509804,2.79748902177057,0.000920227652270133,1,0,7.81500564760471
uniform_07_range40.0.png,uniform,0.00145219332283808,0.0277860767651497,1.18503924529454,0.0010515500638461,0.00512227280808077,-0.0183754690312008,1,1.52688712534775,1.296313100355e-05,2.66013511456945,0.014861984612656,0.00283492570126088,0.124543029957695,0.286123015776155,0.039287037037037,4.44444444444444e-05,0.00346694724676575,2.91911764705882,3.35513174877984,0.00100454386595954,1,0,7.82033753269715
